open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1711929600000,54.1350,54.1630,54.0830,54.0850,8215,1711929659999,444631.7690,1102,4269,231085.6930,0
1711929660000,54.0910,54.0970,54.0530,54.0670,3830,1711929719999,207104.3310,566,2023,109395.9590,0
1711929720000,54.0670,54.0670,54.0240,54.0410,3236,1711929779999,174887.9420,520,1270,68633.2510,0
1711929780000,54.0420,54.0890,54.0030,54.0740,8426,1711929839999,455410.9700,745,4589,248048.9580,0
1711929840000,54.0740,54.1440,54.0560,54.1210,4614,1711929899999,249559.4010,444,2511,135823.2040,0
1711929900000,54.1210,54.1380,54.0860,54.0860,2556,1711929959999,138316.0130,332,1063,57521.7030,0
1711929960000,54.0860,54.0860,53.9890,54.0100,4275,1711930019999,230938.1690,430,1194,64499.0390,0
1711930020000,54.0080,54.0220,53.9460,53.9460,3685,1711930079999,198923.9900,408,921,49740.7570,0
1711930080000,53.9450,53.9450,53.8710,53.8830,6051,1711930139999,326171.9850,551,2393,128980.2820,0
1711930140000,53.8830,53.9130,53.8510,53.8940,5466,1711930199999,294500.3230,550,2545,137141.2950,0
1711930200000,53.8940,53.8940,53.8310,53.8320,3156,1711930259999,170011.8190,450,1408,75851.8310,0
1711930260000,53.8310,53.8620,53.8250,53.8530,2931,1711930319999,157819.4990,355,1633,87929.0500,0
1711930320000,53.8520,53.8530,53.8210,53.8290,2020,1711930379999,108745.0000,262,697,37519.0450,0
1711930380000,53.8290,53.8660,53.8290,53.8500,2166,1711930439999,116630.1060,291,1503,80930.3300,0
1711930440000,53.8500,53.8670,53.8080,53.8180,4662,1711930499999,250981.6690,575,2895,155859.6420,0
1711930500000,53.8170,53.8170,53.7340,53.7510,8878,1711930559999,477441.6580,950,2717,146123.3630,0
1711930560000,53.7470,53.8220,53.7270,53.7270,7338,1711930619999,394511.6690,713,3169,170376.2630,0
1711930620000,53.7270,53.7610,53.7250,53.7430,5146,1711930679999,276558.0920,459,2678,143922.1730,0
1711930680000,53.7440,53.9130,53.7440,53.9130,5624,1711930739999,302577.7270,560,4810,258793.8850,0
1711930740000,53.9120,53.9390,53.9120,53.9200,2989,1711930799999,161175.5480,351,1225,66055.7350,0
1711930800000,53.9190,53.9250,53.8720,53.8750,2935,1711930859999,158223.1200,358,1115,60109.2400,0
1711930860000,53.8740,53.8960,53.8660,53.8670,2523,1711930919999,135926.0710,287,611,32919.9550,0
1711930920000,53.8670,53.8870,53.7980,53.8290,3849,1711930979999,207247.7120,433,1274,68578.7150,0
1711930980000,53.8290,53.8380,53.7390,53.7510,4153,1711931039999,223407.0520,466,1144,61541.1580,0
1711931040000,53.7520,53.7640,53.7060,53.7250,16132,1711931099999,866869.9070,1132,7948,427141.9980,0
1711931100000,53.7240,53.7540,53.6610,53.7000,10426,1711931159999,559938.8190,737,3410,183183.2660,0
1711931160000,53.6990,53.7020,53.6280,53.6400,11164,1711931219999,599056.9830,781,3218,172675.8470,0
1711931220000,53.6390,53.6390,53.5790,53.6010,8279,1711931279999,443813.9600,692,4184,224301.4150,0
1711931280000,53.6020,53.6570,53.5970,53.6330,10483,1711931339999,562152.3870,709,8063,432393.5940,0
1711931340000,53.6330,53.6390,53.5550,53.6080,6672,1711931399999,357561.7830,539,2191,117418.1570,0
1711931400000,53.6070,53.6070,53.5730,53.5990,3027,1711931459999,162209.4830,364,1482,79413.8840,0
1711931460000,53.6020,53.7150,53.5930,53.6450,10407,1711931519999,558276.8420,863,4111,220514.5540,0
1711931520000,53.6450,53.6760,53.6020,53.6100,8247,1711931579999,442405.8490,593,6270,336387.6140,0
1711931580000,53.6100,53.6260,53.5680,53.5690,2886,1711931639999,154701.5660,318,792,42456.0180,0
1711931640000,53.5690,53.5830,53.5520,53.5580,3538,1711931699999,189516.3100,423,2227,119296.5380,0
