open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1709251200000,61203.30,61275.30,61199.40,61274.40,340.739,1709251259999,20867650.93210,4808,195.414,11967773.20820,0
1709251260000,61274.30,61300.80,61235.80,61254.60,329.354,1709251319999,20176951.53260,3539,144.136,8831026.45690,0
1709251320000,61254.50,61277.80,61208.30,61218.30,140.121,1709251379999,8580866.53790,2664,62.859,3849446.81980,0
1709251380000,61218.20,61261.30,61202.80,61237.80,153.227,1709251439999,9382169.10340,2635,113.964,6977899.28690,0
1709251440000,61237.70,61249.70,61200.00,61200.10,76.059,1709251499999,4656856.89370,1856,36.804,2253544.57880,0
1709251500000,61200.00,61310.90,61200.00,61305.20,132.551,1709251559999,8120953.89340,2714,97.979,6002612.41800,0
1709251560000,61305.30,61334.80,61300.20,61334.70,107.496,1709251619999,6591817.21990,2265,61.489,3770562.83540,0
1709251620000,61334.70,61397.50,61334.70,61386.90,151.885,1709251679999,9322628.04790,2623,104.383,6406627.10510,0
1709251680000,61386.90,61404.60,61369.10,61388.70,90.483,1709251739999,5554291.91210,1590,56.549,3471250.01960,0
1709251740000,61388.70,61400.00,61362.80,61367.60,77.876,1709251799999,4780636.77840,1651,39.425,2420263.86870,0
1709251800000,61367.50,61413.70,61353.30,61389.20,176.418,1709251859999,10828399.89440,2995,63.709,3910857.56420,0
1709251860000,61388.90,61412.10,61366.00,61377.20,86.749,1709251919999,5325546.55850,2194,31.446,1930532.83260,0
1709251920000,61377.10,61377.20,61324.10,61336.50,79.542,1709251979999,4879137.99050,2271,16.969,1040748.77370,0
1709251980000,61336.50,61336.50,61320.00,61320.00,44.963,1709252039999,2757361.47980,1118,13.855,849648.96750,0
1709252040000,61320.10,61334.60,61282.50,61288.50,89.680,1709252099999,5497952.66620,2006,19.995,1225903.38730,0
1709252100000,61288.50,61296.90,61257.40,61276.00,112.574,1709252159999,6898201.46420,2265,64.747,3967649.91090,0
1709252160000,61275.90,61367.90,61272.80,61362.70,76.093,1709252219999,4666258.27450,2157,54.325,3331293.42590,0
1709252220000,61362.80,61514.40,61362.80,61503.60,624.418,1709252279999,38382779.41807,7248,394.758,24263865.22787,0
1709252280000,61503.70,61508.30,61457.10,61508.30,183.030,1709252339999,11252417.79680,3630,86.456,5315216.25950,0
1709252340000,61508.20,61535.90,61490.20,61531.70,162.088,1709252399999,9971092.88680,2764,88.201,5425910.85640,0
1709252400000,61531.70,61561.20,61515.00,61545.00,146.818,1709252459999,9035344.85690,2589,82.468,5075093.53490,0
1709252460000,61545.00,61559.90,61495.40,61497.10,111.137,1709252519999,6838529.84700,2426,40.352,2483253.01310,0
1709252520000,61497.10,61510.10,61485.20,61490.10,62.304,1709252579999,3831283.19410,1595,32.041,1970305.10650,0
1709252580000,61490.10,61506.60,61471.10,61481.60,72.062,1709252639999,4431118.95840,2015,21.126,1298997.83400,0
1709252640000,61481.60,61488.20,61452.60,61487.30,113.341,1709252699999,6967121.52300,1944,32.522,1999051.41580,0
1709252700000,61487.40,61563.10,61481.60,61550.70,283.474,1709252759999,17440618.87470,4049,156.604,9635640.92070,0
1709252760000,61550.60,61594.00,61550.60,61580.00,103.807,1709252819999,6391880.78990,1943,52.175,3212653.78050,0
1709252820000,61580.00,61704.90,61565.60,61704.80,416.132,1709252879999,25653433.17438,6036,321.036,19791966.80818,0
1709252880000,61704.80,61788.00,61640.00,61778.80,719.807,1709252939999,44423862.34159,6972,539.281,33285560.63469,0
1709252940000,61777.80,61842.20,61740.80,61786.50,647.602,1709252999999,40018007.16226,6809,388.251,23992172.43026,0
1709253000000,61786.40,61828.10,61712.20,61727.90,278.663,1709253059999,17213378.98620,4777,100.622,6216604.58710,0
1709253060000,61727.90,61771.50,61708.50,61721.70,136.516,1709253119999,8427791.95440,2982,62.735,3872875.72210,0
1709253120000,61721.70,61737.40,61654.60,61677.80,241.947,1709253179999,14925653.61500,3957,71.563,4415221.29590,0
1709253180000,61677.90,61680.00,61650.00,61650.10,106.053,1709253239999,6539601.12400,2091,28.397,1751131.25500,0
1709253240000,61650.00,61650.10,61608.30,61632.00,184.897,1709253299999,11395445.09696,2733,45.766,2820598.49290,0
1709253300000,61632.00,61721.80,61585.00,61708.60,243.463,1709253359999,15005168.43470,3956,141.750,8736319.38020,0
1709253360000,61708.50,61787.10,61697.60,61745.00,177.585,1709253419999,10966467.31150,3019,119.509,7379706.32480,0
1709253420000,61745.00,61745.10,61683.50,61686.30,112.928,1709253479999,6968232.45570,2309,34.036,2100205.17330,0
1709253480000,61686.40,61719.70,61634.60,61649.80,108.477,1709253539999,6689870.54540,2469,42.378,2613623.63620,0
1709253540000,61649.70,61719.00,61646.00,61708.20,67.679,1709253599999,4174910.20620,1774,47.736,2944586.53670,0
1709253600000,61708.20,61714.90,61660.00,61673.90,80.992,1709253659999,4996525.73940,1488,27.721,1710143.08540,0
1709253660000,61673.90,61703.70,61661.60,61664.10,28.073,1709253719999,1731398.33690,1135,11.429,704873.83030,0
1709253720000,61664.00,61683.40,61660.00,61670.80,35.805,1709253779999,2208173.26290,1147,13.100,807858.26540,0
1709253780000,61670.80,61707.20,61650.00,61681.40,68.193,1709253839999,4206108.08930,1635,28.605,1764302.90430,0
1709253840000,61681.30,61683.40,61646.40,61652.30,46.532,1709253899999,2869254.91710,1182,14.097,869325.35280,0
1709253900000,61652.30,61652.30,61531.60,61531.70,282.958,1709253959999,17422004.10050,4940,76.025,4679861.17150,0
1709253960000,61531.70,61571.50,61526.40,61544.70,90.826,1709254019999,5589981.16460,1996,40.242,2476724.00380,0
1709254020000,61544.70,61568.60,61533.00,61535.00,59.064,1709254079999,3635341.29920,1440,23.916,1472054.51480,0
1709254080000,61535.00,61586.80,61535.00,61550.10,87.327,1709254139999,5376336.20520,2003,37.695,2320591.72910,0
1709254140000,61550.00,61583.00,61550.00,61574.00,51.694,1709254199999,3182591.40120,1441,21.649,1332825.14760,0
1709254200000,61574.00,61640.00,61556.90,61639.00,234.030,1709254259999,14417507.35120,3751,151.297,9321211.01110,0
1709254260000,61639.00,61639.10,61585.30,61609.20,88.093,1709254319999,5427582.22720,1740,23.101,1423132.18560,0
1709254320000,61609.20,61660.00,61609.20,61660.00,102.569,1709254379999,6321619.66990,2141,78.447,4834615.43910,0
1709254380000,61659.90,61721.00,61653.70,61717.80,152.021,1709254439999,9378495.90030,2723,100.239,6184017.44180,0
1709254440000,61717.70,61726.70,61652.10,61652.10,76.145,1709254499999,4697384.51940,1910,19.908,1228101.49400,0
1709254500000,61652.00,61656.70,61610.30,61627.00,69.527,1709254559999,4284854.00490,1822,29.794,1836075.05010,0
1709254560000,61627.00,61650.40,61605.90,61606.10,94.149,1709254619999,5802129.07070,1756,53.000,3266386.63600,0
1709254620000,61606.20,61606.20,61568.00,61604.00,82.785,1709254679999,5098593.51290,1625,33.614,2070114.26440,0
1709254680000,61603.90,61604.00,61559.20,61559.20,77.183,1709254739999,4753034.63780,1641,23.069,1420693.93850,0
1709254740000,61559.30,61607.80,61558.30,61575.30,85.707,1709254799999,5278847.57610,1630,57.024,3512332.10100,0
1709254800000,61575.30,61575.30,61487.40,61523.40,254.721,1709254859999,15671391.01090,3802,65.811,4048798.50010,0
1709254860000,61523.30,61532.70,61468.30,61470.90,116.678,1709254919999,7174922.29970,2593,44.242,2720607.05560,0
1709254920000,61470.90,61510.80,61464.00,61470.10,76.839,1709254979999,4724341.84320,2028,36.356,2235260.87540,0
1709254980000,61470.20,61473.00,61413.60,61460.50,289.792,1709255039999,17805133.59337,3831,118.501,7280284.28260,0
1709255040000,61460.50,61496.00,61455.80,61470.30,80.798,1709255099999,4967141.74460,2199,53.535,3291145.29630,0
1709255100000,61470.30,61485.00,61455.10,61479.10,61.633,1709255159999,3788489.93470,1654,35.371,2174171.16580,0
1709255160000,61479.00,61479.00,61406.70,61406.80,104.178,1709255219999,6400947.80530,1820,21.050,1292978.43750,0
1709255220000,61406.70,61434.00,61394.20,61434.00,190.018,1709255279999,11668255.49000,2727,63.711,3912431.07400,0
1709255280000,61434.00,61453.40,61359.50,61370.80,140.200,1709255339999,8606046.68380,2775,33.172,2036319.83320,0
1709255340000,61371.60,61406.60,61357.50,61388.10,140.217,1709255399999,8605527.58800,2325,55.111,3382429.06440,0
1709255400000,61388.10,61441.80,61376.40,61441.80,88.679,1709255459999,5446075.76310,2039,49.182,3020457.97630,0
1709255460000,61441.70,61544.10,61441.70,61509.60,182.604,1709255519999,11231910.03510,3152,150.273,9243031.53180,0
1709255520000,61509.60,61555.10,61500.00,61533.90,85.880,1709255579999,5283675.93930,2010,54.516,3353945.88010,0
1709255580000,61533.90,61533.90,61451.00,61451.40,68.887,1709255639999,4236015.55620,1357,9.047,556159.53130,0
1709255640000,61451.40,61451.50,61409.50,61422.00,72.824,1709255699999,4473348.22340,1764,29.571,1816345.49080,0
1709255700000,61422.00,61422.00,61374.00,61409.70,89.785,1709255759999,5512247.40430,2322,46.248,2839315.75290,0
1709255760000,61409.70,61456.40,61386.00,61456.40,150.353,1709255819999,9233364.52320,1877,113.519,6971326.01710,0
1709255820000,61456.40,61480.00,61437.00,61440.20,79.484,1709255879999,4884885.57430,1864,36.812,2262299.15560,0
1709255880000,61440.10,61468.00,61420.00,61432.90,62.267,1709255939999,3826018.68580,1406,25.540,1569314.49900,0
1709255940000,61432.90,61468.40,61418.90,61467.00,68.278,1709255999999,4195337.67390,1443,41.599,2556214.30870,0
1709256000000,61467.80,61573.40,61467.80,61562.90,122.159,1709256059999,7517180.58500,2355,95.920,5901976.06860,0
1709256060000,61562.80,61600.00,61548.70,61594.40,131.061,1709256119999,8070730.47910,2425,78.453,4831321.52960,0
1709256120000,61594.30,61602.30,61561.40,61591.60,150.561,1709256179999,9272493.57320,2454,82.122,5057625.03020,0
1709256180000,61591.50,61599.00,61564.40,61582.70,64.513,1709256239999,3972834.61150,1234,34.853,2146284.60520,0
1709256240000,61582.60,61606.00,61578.40,61606.00,41.665,1709256299999,2566095.28260,964,22.979,1415304.77930,0
1709256300000,61605.90,61631.40,61583.80,61609.60,77.489,1709256359999,4774452.51396,1578,38.141,2349882.85746,0
1709256360000,61609.50,61643.00,61599.90,61639.40,55.814,1709256419999,3439166.54030,1280,38.772,2389125.72620,0
1709256420000,61639.40,61644.70,61606.00,61614.80,60.057,1709256479999,3700929.66930,1486,20.006,1232809.50120,0
1709256480000,61614.80,61633.00,61614.80,61629.80,35.609,1709256539999,2194398.51980,828,15.424,950488.51820,0
1709256540000,61629.80,61648.20,61578.00,61578.10,123.106,1709256599999,7586108.11310,2036,61.333,3780286.74440,0
1709256600000,61578.00,61578.10,61380.00,61405.40,531.235,1709256659999,32655638.55767,5526,114.589,7038103.66280,0
1709256660000,61405.50,61428.60,61330.10,61346.50,322.099,1709256719999,19762519.04590,4095,85.828,5266547.50410,0
1709256720000,61346.50,61375.10,61332.60,61332.60,141.937,1709256779999,8707025.07640,2117,52.940,3247479.42640,0
1709256780000,61332.60,61353.70,61313.90,61334.40,159.818,1709256839999,9801581.41170,2572,55.602,3410048.52180,0
1709256840000,61334.40,61345.10,61320.80,61323.30,61.559,1709256899999,3775334.48460,1519,25.142,1541969.19970,0
1709256900000,61323.30,61404.10,61323.30,61404.10,131.792,1709256959999,8088067.86460,2381,94.341,5789496.65450,0
1709256960000,61404.10,61441.80,61378.10,61398.40,90.966,1709257019999,5586187.46100,2190,50.076,3075130.35120,0
1709257020000,61398.40,61426.20,61395.00,61395.10,41.076,1709257079999,2522438.69360,1126,20.716,1272050.85930,0
1709257080000,61395.00,61398.20,61364.50,61370.70,47.821,1709257139999,2935062.12450,1417,12.861,789372.13100,0
1709257140000,61370.70,61457.80,61366.20,61451.40,79.498,1709257199999,4882664.81090,1863,62.860,3860490.51950,0
1709257200000,61451.50,61557.10,61451.50,61552.60,187.240,1709257259999,11520022.58580,2829,149.308,9185865.88350,0
1709257260000,61552.60,61557.80,61481.80,61503.40,121.754,1709257319999,7490498.02360,2328,39.181,2410739.11990,0
1709257320000,61503.50,61544.30,61500.00,61530.00,146.360,1709257379999,9002511.46100,1510,128.364,7895323.59870,0
1709257380000,61530.00,61548.90,61510.10,61510.20,67.655,1709257439999,4162962.21670,1341,15.194,934909.56230,0
1709257440000,61510.10,61510.20,61482.00,61489.90,75.809,1709257499999,4662120.41130,1386,26.729,1643779.72560,0
1709257500000,61490.00,61490.00,61444.00,61462.50,61.576,1709257559999,3784650.19030,1738,15.612,959589.67390,0
1709257560000,61462.60,61513.50,61438.90,61501.70,65.210,1709257619999,4009500.02030,1887,40.785,2507906.11340,0
1709257620000,61501.80,61513.40,61456.40,61459.50,81.462,1709257679999,5009391.49890,1934,24.527,1508248.36520,0
1709257680000,61459.50,61459.50,61350.00,61350.00,159.948,1709257739999,9819237.39470,3036,33.019,2026999.08600,0
1709257740000,61350.00,61360.00,61319.90,61319.90,182.969,1709257799999,11222197.92340,3382,65.974,4046504.81340,0
1709257800000,61320.00,61332.30,61271.00,61271.00,193.755,1709257859999,11876098.76901,3810,58.827,3605651.80890,0
1709257860000,61271.10,61300.00,61254.30,61284.50,163.462,1709257919999,10015999.35200,3050,92.219,5650821.80430,0
1709257920000,61284.50,61300.00,61263.20,61280.40,82.381,1709257979999,5048463.23480,1498,51.592,3161811.47080,0
1709257980000,61280.50,61296.30,61214.60,61234.90,203.862,1709258039999,12487110.87479,3314,50.676,3104522.21080,0
1709258040000,61235.00,61260.90,61190.10,61231.30,263.073,1709258099999,16105058.22090,3921,104.198,6379862.41730,0
1709258100000,61231.20,61241.40,61204.00,61234.90,67.515,1709258159999,4133394.12530,1888,37.593,2301471.12810,0
